area,bbox-0,bbox-1,bbox-2,bbox-3,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,label,major_axis_length,minor_axis_length,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,orientation,perimeter,feret_diameter_max,solidity
7417,74,37,153,179,11218,113.25010111905083,112.19199137117432,7862,0.8177343467409944,97.17827793957198,1,0.6611695489392049,7417,IMG_20221129_173440.jpg,129.6530556012115,74.62775574589716,7417.0,557699.0,49724659.0,4873358063.0,291118.0,21998848.0,1968784834.0,193886562700.0,14010416.0,1068941102.0,95058184660.0,9267927990758.0,751846384.0,57808833490.0,5091246284608.0,489292797584842.0,7417.0,8.179767974070273e-11,7790160.604287448,-37053445.33787387,5.7625015870144125e-11,109105.85600647208,679166.972912678,602962478.8442742,2584005.0624241605,6905191.259568041,1464546826.742102,9535562632.567604,-908780.7045427759,-41337462.81145114,1897855646.941474,58564045892.1301,1.5498514990663954,369.1614716074871,143.13629868066312,0.9433986263037395
7959,99,29,178,176,11613,138.11973866063576,100.08920718683251,8342,0.835792565231725,100.66634758720096,1,0.6853526220614828,7959,IMG_20221029_094716.jpg,137.26139983955534,75.36273225974189,7959.0,565799.0,49582437.0,4882670639.0,311354.0,21855840.0,1892011412.0,183647003736.0,15017136.0,1042109086.0,87875185186.0,8266356216946.0,811577480.0,56032168044.0,4611727770728.0,420330012173388.0,7959.0,7.352696229645517e-11,9360234.662897354,27071179.74276756,-1.545856775919674e-10,-278069.0144490511,-8105154.036623095,-1417417108.3722653,2837048.889056415,-3691232.1071064165,1911169091.4195757,-745896645.451742,2141822.034107094,47600572.51351677,-839555564.154482,-291487604504.0555,-1.5282713657133031,384.0904037956216,147.763324272297,0.9540877487413091
22880,45,0,192,224,32928,119.70734265734266,109.65659965034965,23809,0.7533298385234554,170.6801710320813,1,0.6948493683187561,22880,IMG_20220110_151951.jpg,211.75849986827956,139.2614691987215,22880.0,2508943.0,339222647.0,51367604803.0,1709304.0,186520137.0,25157869879.0,3799461087939.0,155453720.0,16888883609.0,2238021910191.0,330931713060971.0,15743530896.0,1706122481781.0,221612365194919.0,3.19620344362156e+16,22880.0,-2.2731683202437125e-10,64100488.90345279,111519510.43391259,6.361062787618721e-10,-916327.4087412566,16410048.058174001,-10419246989.104895,27756160.36643357,-20729957.775256258,43122206845.03497,-107992343317.44295,-17181398.093213532,-270958594.99970716,79911902458.94263,-2415584358177.2754,-1.5456052724442624,625.6122650963196,228.2805291740844,0.9609811415851148
8521,89,7,156,199,12864,123.31334350428354,99.86644760004694,9204,0.9427642621514549,104.15984908153584,1,0.6623911691542289,8521,IMG_20220110_150506.jpg,183.20946725174355,61.09302191994819,8521.0,791315.0,91362265.0,11927771111.0,292384.0,27206999.0,3161478599.0,416032508363.0,12020572.0,1111223851.0,127094256531.0,16478429598007.0,546707164.0,50055055823.0,5591889032843.0,707955112446695.0,8521.0,1.0467715583217796e-10,17875652.017368857,123185512.98058137,2.0179413695586845e-11,54335.58490787494,16441911.228288982,764296208.6291392,1987899.3728435638,-8812839.939491602,2195729462.973727,-4499659552.952509,-2181800.2186345197,-427419.3673695809,3623917260.2456074,40293719368.84107,1.567376413432098,459.94826817189073,192.21082175569617,0.925793133420252
5757,97,62,167,187,8750,131.47333680736494,120.00451624109779,6142,0.814746980230528,85.6156531192768,1,0.6579428571428572,5757,IMG_20221122_171815.jpg,113.97157268555523,66.08261651038572,5757.0,333932.0,24038648.0,1959737924.0,198463.0,11632511.0,844159737.0,69140403731.0,8417659.0,491766437.0,35055840779.0,2810722593509.0,397791283.0,23090577935.0,1607169993189.0,125224122638291.0,5757.0,-7.23048287909478e-11,4669083.88257773,23731871.87391101,1.5120349416974932e-11,120760.6932430085,1457996.9173096104,109080287.80223493,1575977.1571999304,-4821849.280037247,678592686.6230794,-4282777333.957804,-1051893.51828028,85022711.68615106,169185999.00721216,70957564128.54576,1.5318335075389915,324.77669529663683,125.39936203984452,0.9373168349071963
8029,83,30,162,180,11850,122.09465686885042,99.53157304770208,8551,0.8444591223970914,101.10806251075442,1,0.6775527426160337,8029,IMG_20221126_165914.jpg,140.1444603227028,75.06417664920181,8029.0,558269.0,48630519.0,4814506637.0,313891.0,22371083.0,1976650287.0,197049521885.0,15141625.0,1082828875.0,94271241031.0,9216414152437.0,814266493.0,58048327325.0,4943882407329.0,470500092603935.0,8029.0,-1.4503598322335165e-10,9813197.246232409,68496070.488001,9.628564612285118e-11,545748.0044837457,-436601.1379091709,1003624785.4664083,2870164.0607796735,-12663791.692715822,1929675045.7832484,-15978419610.290714,-2106299.0387825333,414005986.72606564,-2491453240.8917727,616100017407.5895,1.492830745769069,387.26197667087547,150.33296378372907,0.9389545082446498
7424,56,62,132,200,10488,93.26495150862068,131.67847521551724,7766,0.8234801853733933,97.22412447594398,1,0.7078565980167811,7424,IMG_20221126_164441.jpg,129.9917107339593,73.75015116721488,7424.0,517293.0,43776653.0,4117837521.0,276655.0,20027394.0,1730590144.0,165363594552.0,12941405.0,958184184.0,82819642826.0,7871971004262.0,679838281.0,50881120278.0,4366545242212.0,410125458934824.0,7424.0,4.7975845518521965e-11,7732465.520339437,-10025724.306424888,-4.814637577510439e-11,750495.4392510777,-5331462.981144364,2095875145.005405,2631869.840382541,512464.1512643091,1781161213.9337814,-4356075109.112817,1424447.2638651687,327148220.22633624,-477261510.9660266,748316376771.0734,1.4276970161536255,361.60512242138304,139.30183056945089,0.9559618851403554
6744,72,47,151,178,10349,111.45062277580071,116.88389679715303,7219,0.8207176749814616,92.66459674381548,1,0.6516571649434728,6744,IMG_20221129_173805.jpg,124.27149279591693,71.0005245426826,6744.0,471297.0,39044399.0,3552739299.0,266055.0,19856944.0,1706670420.0,159506534608.0,13021915.0,1012675014.0,88495964706.0,8340470179866.0,716402535.0,57059165110.0,5022583233606.0,473907583721278.0,6744.0,-2.133901944034733e-10,6108328.091192169,-29582991.078913666,-1.1311840353300795e-11,1263983.8376334517,-10319668.581741646,2993315216.4838524,2525879.5573843406,2922950.8923285655,1860035638.815096,-10339901077.299599,3384835.3255068175,746617643.6665727,-714110414.0825648,1462918343864.2854,1.263541200833437,355.9482681718907,138.351002887583,0.93420141293808
7909,84,19,164,165,11680,125.6600075862941,88.58743203944873,8244,0.8409692559218311,100.3496465330616,1,0.6771404109589041,7909,IMG_20221126_165225.jpg,137.661383170146,74.48622117703,7909.0,550367.0,47628115.0,4649800235.0,329489.0,23428976.0,2059550358.0,203266538222.0,16507115.0,1183238944.0,103193215462.0,10065670747558.0,916289081.0,65826182834.0,5652146018400.0,540503401556456.0,7909.0,1.0464873412274756e-10,9329488.790744724,37051684.89295752,-5.786660040030256e-11,500682.6047540782,5680292.315795313,1096461886.2211275,2780600.760399546,-7165681.454625442,1785192069.56942,-6075414448.579024,-3077152.6732293647,352657267.7654519,602577766.804046,429310207863.06335,1.4949308655982134,374.43354954612926,146.76852523616907,0.9593643862202814
7598,74,13,161,151,12006,117.50526454330087,79.92445380363253,8007,0.8396110164692753,98.3568709389322,1,0.6328502415458938,7598,IMG_20221126_165441.jpg,134.7566163195388,73.19819398345376,7598.0,508492.0,42191570.0,3934849612.0,330553.0,23733641.0,2073366143.0,200889542603.0,17387563.0,1307388439.0,116877110713.0,11481782619133.0,1010938297.0,78446159753.0,7092594340427.0,699698306435243.0,7598.0,2.751221472863108e-11,8161020.636483284,18858137.478636898,-7.457856554538012e-11,1611562.0218478548,22104912.487112515,3610800817.3704653,3006767.289418266,3512418.071894233,2391658738.3971977,21153478497.432533,-7132643.770880928,1180591163.3371024,10870743127.630178,1905945200635.72,1.291377003051067,372.91883092036784,141.90842117365693,0.9489196952666417
15428,35,13,148,219,23278,91.41670987814364,119.8236971739694,16403,0.8301624110831074,140.1554126538611,1,0.6627717157831429,15428,IMG_20221129_164858.jpg,189.70419461865896,105.76419236422768,15428.0,1648076.0,210656604.0,29700891302.0,870397.0,94507483.0,12191520071.0,1731806569177.0,59989187.0,6612279825.0,849624167781.0,119624534877495.0,4615679899.0,514152032371.0,65523962170919.0,9100173579634476.0,15428.0,-9.427765235159313e-10,34603032.456313215,-195073692.22126323,2.7766589028033195e-10,1528457.4508685516,-19583392.532750394,10130842678.077227,10884251.972193407,31551998.065901745,13556125734.527435,59844750673.95107,3179968.68359719,1153330655.9996617,26739311150.351124,4733516152565.054,1.5067087989196521,540.3574311003805,207.28000385951367,0.9405596537218801
7706,71,12,148,158,11242,110.1946535167402,82.31391123799636,8056,0.8519855573049658,99.0534397773705,1,0.6854652197117951,7706,IMG_20220110_151057.jpg,137.92407707223975,72.21225904821675,7706.0,541839.0,47245707.0,4632368703.0,302034.0,21553615.0,1902449643.0,188053202179.0,14364694.0,1030721689.0,90145326953.0,8792787825229.0,758616348.0,54593875549.0,4704630634485.0,449871683491585.0,7706.0,-2.0537527234409936e-10,9146887.648715286,24031362.154232386,-1.2875034371973015e-10,316423.133143006,6172630.786640744,493818778.4214064,2526576.01972489,-4120320.013421868,1681381894.4098244,-4118191158.8982735,-2459399.557640103,278789080.7056835,946740188.8776702,252316210758.51447,1.5231453095048317,375.1198410471445,146.4137971640651,0.9565541211519365
5534,75,65,141,194,8514,105.73346584748825,136.42356342609324,6073,0.8891235728225919,83.94109625543611,1,0.6499882546394175,5534,IMG_20221126_170235.jpg,127.31081736914444,58.26598619064686,5534.0,395258.0,33559104.0,3106934720.0,170079.0,13221493.0,1170115273.0,111395394625.0,6678925.0,547455915.0,49540878447.0,4771991328999.0,298774641.0,25283994967.0,2317080222247.0,224341471753531.0,5534.0,8.137135409924667e-11,5328369.16732924,-51118299.427618235,-4.317257662478369e-11,1073844.756053488,-14667941.743834265,2617337890.571601,1451807.8621250452,4417349.373031771,1278447741.6121404,-11009370758.188473,4269952.919094484,494277018.35912293,-1507035357.43953,1027167656818.5956,1.317834449462733,344.3919189857866,136.6235704408284,0.911246500905648
7475,44,31,125,171,11340,85.01953177257525,105.8428093645485,7960,0.8156268641927202,97.55749892701914,1,0.6591710758377425,7475,IMG_20221122_174056.jpg,130.13399731541736,75.29270347251642,7475.0,559450.0,49674036.0,4839716860.0,306621.0,23696328.0,2146725142.0,212523976566.0,15334459.0,1218036656.0,111034862786.0,10992667274918.0,856504143.0,69336037494.0,6320083828396.0,622093580192148.0,7475.0,-8.597567102697212e-12,7803226.301003346,-46058303.66456771,1.3153567124390975e-10,747950.9498327763,-2838056.6787816444,2069460638.6257317,2757009.1483612047,9001468.852528254,1710545501.6678953,9571309087.392424,1309366.1172814239,349641823.9712047,4391457734.699184,685693908956.6428,1.42670243567739,371.84776310850236,143.61058456812992,0.9390703517587939
6158,89,48,163,173,9250,126.64192919779148,106.03994803507632,6509,0.7938424400316446,88.54721405261225,1,0.6657297297297298,6158,IMG_20221122_175210.jpg,114.84174832189397,69.83796491136155,6158.0,357410.0,25816402.0,2105753480.0,231799.0,13561279.0,987389725.0,80919823153.0,10606157.0,619945111.0,44485126197.0,3577911843025.0,538930249.0,31423406881.0,2210525953063.0,173349282780883.0,6158.0,7.858602657506708e-11,5072344.172783369,18573665.05862144,1.595878984517185e-11,107677.08541734332,3111403.8898952045,25268011.22135853,1880795.4538811317,-3742036.582869364,828921661.937747,-4610898725.481468,-1899500.4757038357,108787884.09056048,991793835.1121123,68333047721.31486,1.5371091987863847,330.5340546095176,125.67418191498204,0.9460746658472884
6444,92,39,163,176,9727,126.99751707014276,101.67396027312229,6826,0.8484112765905705,90.58010612862732,1,0.6624858640896474,6444,IMG_20221126_170731.jpg,126.65850921294758,67.04511260001607,6444.0,403871.0,31763229.0,2847264815.0,225524.0,14350267.0,1142915927.0,103396383787.0,9713194.0,615155821.0,48145177485.0,4273639192561.0,465581822.0,29190408415.0,2225274538067.0,191883947187475.0,6444.0,-1.0203393685515039e-11,6451033.990533831,47913766.42135682,4.644817863663775e-11,215784.78336436933,4233603.989400545,410350373.2426144,1820413.960273121,-8712377.159672923,992619539.3604238,-8314984155.417007,-1775788.1193779218,132389934.81175804,-1168449756.2706835,157738431359.23358,1.524331005937261,353.3624817342638,137.3644786689776,0.9440375036624671
6190,70,63,140,196,9310,104.82520193861066,134.39789983844912,6636,0.8545844860971431,88.77698340172782,1,0.664876476906552,6190,IMG_20221126_163416.jpg,125.13851224513266,64.98597959970446,6190.0,441953.0,37536689.0,3495684719.0,215568.0,15966549.0,1384813537.0,131156094807.0,9217194.0,704756825.0,61705601053.0,5860808153783.0,441275280.0,34497691851.0,3031449588955.0,287225879688777.0,6190.0,-2.1401547201094218e-11,5982172.972697899,-38585215.93093838,-6.369305083353538e-11,575446.5276252015,-4580584.615360552,1599008505.8256836,1709994.8684975775,6588447.93760598,1119300701.6099992,2403344534.609986,1182804.423817253,209536039.3483792,1859809020.9131663,434246740140.0581,1.4392235296098086,346.3919189857867,137.27709204379295,0.932790837854129
6315,57,36,128,172,9656,92.54695170229613,97.17735550277118,6778,0.8510747831138634,89.66887824101823,1,0.6539975144987572,6315,IMG_20221129_172144.jpg,125.91862346931129,66.11287908940318,6315.0,386335.0,29836605.0,2630769379.0,224479.0,14235127.0,1126936737.0,101066358451.0,9761005.0,625021789.0,49114896867.0,4355834208073.0,470871073.0,30127312279.0,2324529783993.0,201749187230971.0,6315.0,1.2789769243681803e-11,6201651.361836898,46643527.78455826,-1.4004797321831575e-11,502095.4140934286,4902640.815903522,1013204033.0309246,1781460.82882027,-7826606.818773932,987879311.7802678,-6490286837.034781,-2753904.384083992,251979424.53345916,-1864566553.4682112,335599347005.0821,1.4591008289061618,353.7411613907042,136.2974687952788,0.9316907642372382
7735,58,38,142,179,11844,99.80206851971558,112.51997414350356,8291,0.8083709336763412,99.23964872230495,1,0.6530732860520094,7735,IMG_20221122_175337.jpg,131.04028359738325,77.13993615171903,7735.0,576412.0,51155474.0,4991185738.0,323339.0,24825300.0,2240250098.0,221509773576.0,16493075.0,1298142764.0,117590204654.0,11602760369720.0,940250825.0,75233807280.0,6802201017794.0,666128784572724.0,7735.0,-4.5133674575481564e-11,8201266.66399483,-43235221.268413,-6.566835963894846e-11,730086.0804137039,-6966522.9764509685,2262320489.1039867,2976835.966903684,8041024.735646631,1956286869.0477452,2088164699.8495562,1930371.6282688174,330660135.36887544,2908356560.3569174,736505507086.9205,1.4345288208085332,380.6761902332486,144.3675863897433,0.9329393318055723
5415,77,42,147,159,8190,111.67313019390582,104.68753462603878,5774,0.819446791699321,83.033680724998,1,0.6611721611721612,5415,IMG_20221129_164339.jpg,111.03254504386564,63.63888756286831,5415.0,339453.0,25252503.0,2065523343.0,187755.0,12490081.0,962456019.0,80831542927.0,8079997.0,558820573.0,43734028179.0,3701624526319.0,390269085.0,27628857073.0,2176913857851.0,184412342745475.0,5415.0,-2.8421709430404007e-11,3973031.308587259,-15612888.661447955,2.142996891052462e-11,720182.9362880883,-3420290.7522809207,1366244937.9130867,1569943.440443213,2363487.857517963,884745494.3743032,-1513601439.154852,1240590.4375196502,320533866.66336995,1284588033.5505052,477714029599.3071,1.3008141108382676,317.32085117392114,123.3288287465668,0.9378247315552477
7352,101,49,179,192,11154,140.29692600652885,114.56569640914037,7860,0.8249920550676401,96.75152263862785,1,0.6591357360588129,7352,IMG_20221122_173502.jpg,130.61323616838192,73.81532930549086,7352.0,482039.0,39442915.0,3659239151.0,288911.0,18859576.0,1538653996.0,141973075834.0,13858287.0,894136884.0,71194560308.0,6385991863302.0,740561639.0,47312314972.0,3667236334864.0,318336346399330.0,7352.0,-1.1198153515579179e-11,7837692.268634384,45369456.95137352,4.278888354747323e-11,-83074.91526115384,-437586.8903506307,-666319828.7847664,2504972.81052775,-7962176.596704274,1451036497.225929,-10220751881.9986,-901902.1835914195,80407484.0975595,2016991969.5461416,-25684769208.224144,-1.5552230249898262,368.6761902332485,144.25671561490648,0.9353689567430026
5858,83,66,153,196,9100,117.1896551724138,135.7734721748037,6239,0.844862639107701,86.3634022781559,1,0.6437362637362637,5858,IMG_20221129_162707.jpg,120.10442819043303,64.25386218860568,5858.0,408733.0,33776749.0,3054841111.0,200283.0,14270221.0,1191962959.0,108677767195.0,8382527.0,611184163.0,51121607145.0,4637826312793.0,392948013.0,29159524495.0,2431894731817.0,218547616361653.0,5858.0,2.2879476091475226e-11,5258028.397575965,-35621741.6920166,2.7768010113504715e-11,295780.6724137931,-4127731.188189427,777941068.7308785,1534920.2931034486,6080870.2179748295,777665648.7815526,4443219655.59077,1395514.3198573154,81225735.06450276,347254844.20240605,140532140278.31082,1.4920103683741168,337.11984104714446,131.84839779079607,0.9389325212373778
8631,53,60,138,205,12325,94.03406326034063,134.00266481288378,9021,0.812934357919882,104.83000768200482,1,0.7002839756592292,8631,IMG_20221126_163027.jpg,138.31886113923508,80.55072594486816,8631.0,638717.0,57275943.0,5688302027.0,354165.0,27632841.0,2558757463.0,260318189811.0,18344319.0,1482912549.0,138822803571.0,14174938462371.0,1067859213.0,88238716293.0,8282737770187.0,843022879167267.0,8631.0,-7.317169092857512e-11,10009182.93870931,-31682804.79911721,-6.478728664660593e-11,1423687.2165450125,-2220501.1264004265,4006995495.29132,3811489.985401461,8544716.20909182,3133395493.172859,8347487406.560208,2315424.3318948126,970826145.4788349,4880734119.078994,2030576372579.8298,1.3554643411970049,386.91883092036784,147.96283317103658,0.9567675424010642
8295,89,14,170,165,12231,130.24617239300784,86.36419529837251,8794,0.847039801454603,102.76926594842533,1,0.6781947510424332,8295,IMG_20221029_095519.jpg,142.75413687738637,75.87803034858187,8295.0,600261.0,53946693.0,5470828827.0,342137.0,24110408.0,2132500074.0,213122756696.0,17152549.0,1178616654.0,101030787244.0,9772013022822.0,956927411.0,64643529104.0,5375933821338.0,502252775365628.0,8295.0,1.84456894203322e-11,10509288.766003612,46027349.62649891,1.0453504728502594e-10,-648060.6867992774,1198254.6988114652,-2607265849.2205334,3040707.315973477,-9153706.083196083,2294395206.592697,-8294795715.644201,-1384658.3361586535,-163553548.01361376,3747180789.7635436,-805442686745.7438,-1.4848804333705854,397.50461735799473,153.58710883404245,0.9432567659768024
13872,91,0,180,224,19936,138.2852508650519,106.23327566320646,14418,0.9361909467915954,132.89988323759422,1,0.6958266452648475,13872,IMG_20221029_093847.jpg,225.58030193915147,79.28963461301434,13872.0,1473668.0,200567572.0,30868056404.0,655941.0,71681370.0,9946655396.0,1548963604722.0,36570609.0,4053726488.0,561574242074.0,86878493761088.0,2245213359.0,250940080494.0,34459622218496.0,5260954067801214.0,13872.0,-1.0720668797148392e-10,44014993.11995388,209392443.7716014,-1.495550350227859e-10,1998608.9282006947,38129892.16066066,9541867618.083963,5554274.262326984,-20298548.170543566,10992023118.945341,-64958000784.59142,-9307565.587590491,1897137806.9662557,13100262449.114939,5932169311237.637,1.5190172823992945,556.2914139223983,226.56566377101365,0.9621306699958385
